Samples,Xpos,Ypos,Pow,NebMode
0,7.580532091557231,0.7990452703508346,1.4937327958790974,0
1,7.575424262936906,0.7990452703508346,1.4937327958790974,0
2,7.565208605696263,0.8041735899406497,1.4937327958790974,0
3,7.585639920177552,0.7990452703508346,1.4937327958790974,0
4,7.585639920177552,0.8041735899406497,1.4937327958790974,0
5,7.585639920177552,0.7990452703508346,1.4937327958790974,0
6,7.575424262936906,0.7990452703508346,1.4937327958790974,0
7,7.585639920177552,0.8041735899406497,1.4937327958790974,0
8,7.585639920177552,0.7990452703508346,1.4937327958790974,0
9,7.590747748797874,0.7990452703508346,1.4988368526996467,0
10,7.580532091557231,0.7990452703508346,1.4937327958790974,0
11,7.585639920177552,0.8041735899406497,1.4937327958790974,0
12,7.585639920177552,0.8041735899406497,1.4937327958790974,0
13,7.590747748797874,0.7990452703508346,1.4937327958790974,0
14,7.585639920177552,0.8041735899406497,1.4937327958790974,0
15,7.585639920177552,0.7990452703508346,1.4988368526996467,0
16,7.585639920177552,0.8041735899406497,1.4937327958790974,0
17,7.585639920177552,0.7990452703508346,1.4937327958790974,0
18,7.595855577418199,0.8041735899406497,1.4937327958790974,0
19,7.580532091557231,0.7990452703508346,1.4937327958790974,0
20,7.585639920177552,0.8041735899406497,1.4937327958790974,0
21,7.590747748797874,0.7990452703508346,1.4937327958790974,0
22,7.585639920177552,0.7990452703508346,1.4937327958790974,0
23,7.590747748797874,0.8041735899406497,1.4937327958790974,0
24,7.580532091557231,0.8041735899406497,1.4937327958790974,0
25,7.590747748797874,0.8041735899406497,1.4937327958790974,0
26,7.585639920177552,0.8041735899406497,1.4937327958790974,0
27,7.585639920177552,0.8041735899406497,1.4937327958790974,0
28,7.595855577418199,0.8041735899406497,1.4988368526996467,0
29,7.595855577418199,0.8041735899406497,1.4988368526996467,0
30,7.590747748797874,0.8041735899406497,1.4937327958790974,0
31,7.585639920177552,0.7990452703508346,1.4937327958790974,0
32,7.585639920177552,0.7990452703508346,1.4937327958790974,0
33,7.585639920177552,0.8041735899406497,1.4937327958790974,0
