Samples,Xpos,Ypos,Pow,NebMode
0,5.103235210700978,0.5272443320907279,0.9373906024390539,0
1,5.629341558594161,0.5785275279888609,0.8710378637718925,0
2,5.476106699984495,0.5733992083990476,0.9322865456185028,0
3,5.450567556882886,0.5682708888092343,0.9220784319774022,0
4,5.542508472048684,0.5682708888092343,0.9169743751568511,0
5,5.1798526400058105,0.5528859300397944,0.9169743751568511,0
6,5.2513622406903195,0.5426292908601678,0.9424946592596051,0
7,5.266685726551287,0.5477576104499811,0.9833271138240125,0
8,5.670204187556738,0.511859373321288,0.8199972955663863,0
9,5.2513622406903195,0.5528859300397944,0.9271824887979534,0
10,5.34330315585612,0.5682708888092343,0.9578068297212603,0
11,5.373950127578054,0.5682708888092343,0.9782230570034613,0
12,5.430136242401598,0.5733992083990476,0.9169743751568511,0
13,5.450567556882886,0.5887841671684875,0.9016622046951994,0
14,5.419920585160954,0.5682708888092343,0.9373906024390539,0
15,5.4148127565406305,0.5785275279888609,0.9424946592596051,0
16,5.445459728262563,0.5733992083990476,0.9373906024390539,0
17,5.409704927920307,0.5836558475786742,0.9527027729007074,0
18,5.409704927920307,0.563142569219421,0.9424946592596051,0
19,5.379057956198373,0.563142569219421,0.9629108865418097,0
20,5.379057956198373,0.5733992083990476,0.9424946592596051,0
21,5.353518813096764,0.5682708888092343,0.9424946592596051,0
22,5.338195327235798,0.5682708888092343,0.973119000182912,0
23,5.430136242401598,0.5836558475786742,0.9578068297212603,0
24,5.149205668283878,0.5221160125009146,0.7893729546430794,0
25,5.389273613439018,0.5733992083990476,0.9578068297212603,0
26,4.791657664861326,0.5016027341416613,0.6872918182320635,0
27,5.2564700693106445,0.5528859300397944,0.9935352274651148,0
28,5.358626641717086,0.5682708888092343,0.9527027729007074,0
29,5.241146583449677,0.5426292908601678,0.9118703183363017,0
30,5.373950127578054,0.5733992083990476,0.9475987160801562,0
31,4.929569037610024,0.5375009712703545,0.7536445568992249,0
32,4.914245551749056,0.511859373321288,0.7128121023348157,0
33,4.904029894508412,0.511859373321288,0.7128121023348157,0
34,5.322871841374832,0.5682708888092343,0.9782230570034613,0
35,5.0930195534603335,0.5221160125009146,0.8404135228485892,0
36,5.4148127565406305,0.563142569219421,0.9373906024390539,0
37,5.2513622406903195,0.5477576104499811,0.9527027729007074,0
38,5.149205668283878,0.5477576104499811,0.9118703183363017,0
39,5.118558696561944,0.5323726516805412,0.9475987160801562,0
40,5.123666525182266,0.5477576104499811,0.8761419205924437,0
41,5.036833438636791,0.5272443320907279,0.7944770114636324,0
42,5.036833438636791,0.5221160125009146,0.7893729546430794,0
43,5.0470490958774334,0.5221160125009146,0.7995810682841835,0
44,5.215607440348064,0.563142569219421,0.9424946592596051,0
45,5.4148127565406305,0.5785275279888609,0.9424946592596051,0
46,5.404597099299986,0.5785275279888609,0.9527027729007074,0
47,5.4148127565406305,0.5733992083990476,0.9680149433623608,0
48,5.302440526893541,0.5580142496296077,0.9782230570034613,0
49,5.292224869652898,0.5528859300397944,0.9527027729007074,0
50,5.241146583449677,0.563142569219421,0.9629108865418097,0
51,5.236038754829355,0.5528859300397944,0.9680149433623608,0
52,4.980647323813246,0.5169876929111012,0.7842688978225283,0
53,4.847843779684869,0.5067310537314746,0.7230202159759198,0
54,5.4709988713641735,0.5682708888092343,0.9271824887979534,0
55,5.430136242401598,0.5836558475786742,0.9424946592596051,0
56,5.419920585160954,0.5682708888092343,0.9322865456185028,0
57,5.358626641717086,0.5580142496296077,0.9475987160801562,0
58,5.338195327235798,0.5785275279888609,0.9578068297212603,0
59,5.373950127578054,0.5785275279888609,0.9475987160801562,0
60,5.399489270679663,0.5682708888092343,0.9322865456185028,0
61,5.4148127565406305,0.5682708888092343,0.9578068297212603,0
62,4.75590286451907,0.5016027341416613,0.6974999318731641,0
63,5.4709988713641735,0.5785275279888609,0.9220784319774022,0
64,5.649772873075449,0.5785275279888609,0.8761419205924437,0
65,4.985755152433569,0.5221160125009146,0.7638526705403255,0
66,4.950000352091312,0.5323726516805412,0.7893729546430794,0
67,4.863167265545837,0.5067310537314746,0.7536445568992249,0
68,5.149205668283878,0.5323726516805412,0.9220784319774022,0
69,5.430136242401598,0.5682708888092343,0.9067662615157506,0
70,5.338195327235798,0.5785275279888609,0.9629108865418097,0
71,5.271793555171609,0.563142569219421,0.9424946592596051,0
72,5.062372581738401,0.5323726516805412,0.835309466028038,0
73,5.082803896219691,0.5426292908601678,0.8251013523869375,0
74,5.1543134969042,0.5426292908601678,0.9424946592596051,0
75,5.450567556882886,0.5682708888092343,0.7536445568992249,0
76,5.261577897930964,0.5426292908601678,0.9322865456185028,0
77,5.379057956198373,0.5682708888092343,0.9680149433623608,0
78,5.036833438636791,0.5375009712703545,0.7995810682841835,0
79,5.455675385503207,0.5733992083990476,0.9322865456185028,0
80,5.057264753118078,0.5528859300397944,0.8302054092074869,0
81,5.4148127565406305,0.5733992083990476,0.9271824887979534,0
82,4.817196807962937,0.5887841671684875,0.7587486137197743,0
83,5.455675385503207,0.5682708888092343,0.9118703183363017,0
84,5.159421325524523,0.5375009712703545,0.8710378637718925,0
85,5.307548355513864,0.5580142496296077,0.9680149433623608,0
86,5.353518813096764,0.5682708888092343,0.9475987160801562,0
87,5.327979669995154,0.5733992083990476,0.9680149433623608,0
88,5.2513622406903195,0.5477576104499811,0.9833271138240125,0
89,4.975539495192924,0.5169876929111012,0.7638526705403255,0
90,5.077696067599366,0.5272443320907279,0.8199972955663863,0
91,5.34330315585612,0.5580142496296077,0.9475987160801562,0
92,5.389273613439018,0.5836558475786742,0.9527027729007074,0
93,5.302440526893541,0.5528859300397944,0.9629108865418097,0
94,5.312656184134186,0.5580142496296077,0.9782230570034613,0
95,5.333087498615477,0.563142569219421,0.9833271138240125,0
96,5.700851159278672,0.5887841671684875,0.8761419205924437,0
97,5.736605959620926,0.5887841671684875,0.8812459774129966,0
98,5.1798526400058105,0.5477576104499811,0.9322865456185028,0
99,5.307548355513864,0.563142569219421,0.9782230570034613,0
100,5.373950127578054,0.5682708888092343,0.9680149433623608,0
101,5.465891042743852,0.5682708888092343,0.9475987160801562,0
102,5.455675385503207,0.5221160125009146,0.9424946592596051,0
103,5.465891042743852,0.5785275279888609,0.9322865456185028,0
104,5.404597099299986,0.5785275279888609,0.9527027729007074,0
105,5.322871841374832,0.5682708888092343,0.9629108865418097,0
106,5.082803896219691,0.5221160125009146,0.8199972955663863,0
107,4.909137723128737,0.511859373321288,0.7128121023348157,0
108,5.435244071021918,0.5836558475786742,0.9322865456185028,0
109,5.404597099299986,0.5836558475786742,0.9424946592596051,0
110,5.34330315585612,0.5580142496296077,0.9629108865418097,0
111,5.327979669995154,0.5580142496296077,0.973119000182912,0
112,5.348410984476441,0.5733992083990476,0.973119000182912,0
113,5.542508472048684,0.5836558475786742,0.8965581478746483,0
114,5.118558696561944,0.5375009712703545,0.8557256933102408,0
115,5.353518813096764,0.5733992083990476,0.9527027729007074,0
116,5.726390302380281,0.5836558475786742,0.8761419205924437,0
117,5.363734470337409,0.5580142496296077,0.9680149433623608,0
118,4.878490751406803,0.5323726516805412,0.7485405000786738,0
119,4.909137723128737,0.5323726516805412,0.7638526705403255,0
120,5.465891042743852,0.5836558475786742,0.9373906024390539,0
121,5.430136242401598,0.5733992083990476,0.9373906024390539,0
122,5.3688422989577305,0.5733992083990476,0.973119000182912,0
123,5.317764012754509,0.5682708888092343,0.9527027729007074,0
124,5.159421325524523,0.5323726516805412,0.9373906024390539,0
125,5.001078638294533,0.5272443320907279,0.8046851251047329,0
126,4.832520293823903,0.5272443320907279,0.7383323864375733,0
127,4.883598580027124,0.5067310537314746,0.7536445568992249,0
128,4.852951608305192,0.5272443320907279,0.7638526705403255,0
129,5.522077157567395,0.5733992083990476,0.9016622046951994,0
130,5.409704927920307,0.5682708888092343,0.9629108865418097,0
131,5.425028413781273,0.5836558475786742,0.9475987160801562,0
132,5.716174645139638,0.5836558475786742,0.8812459774129966,0
133,5.149205668283878,0.5477576104499811,0.8965581478746483,0
134,5.276901383791932,0.5477576104499811,0.9424946592596051,0
135,5.3688422989577305,0.5528859300397944,0.9578068297212603,0
136,5.711066816519317,0.5836558475786742,0.8761419205924437,0
137,5.266685726551287,0.5682708888092343,0.9680149433623608,0
138,5.13388218242291,0.5169876929111012,0.9680149433623608,0
139,5.220715268968387,0.5528859300397944,0.9067662615157506,0
140,5.435244071021918,0.563142569219421,0.9475987160801562,0
141,5.557831957909652,0.5733992083990476,0.8965581478746483,0
142,5.358626641717086,0.563142569219421,0.9424946592596051,0
143,5.363734470337409,0.5580142496296077,0.9475987160801562,0
144,5.24625441207,0.5580142496296077,0.9629108865418097,0
145,5.123666525182266,0.5426292908601678,0.9118703183363017,0
146,5.026617781396146,0.5272443320907279,0.8046851251047329,0
147,5.001078638294533,0.5323726516805412,0.8148932387458352,0
148,4.893814237267769,0.511859373321288,0.7026039886937152,0
149,4.898922065888092,0.511859373321288,0.7179161591553687,0
150,4.914245551749056,0.5221160125009146,0.7077080455142664,0
151,4.950000352091312,0.5169876929111012,0.7638526705403255,0
152,4.995970809674212,0.511859373321288,0.8148932387458352,0
153,5.057264753118078,0.5272443320907279,0.8199972955663863,0
154,5.149205668283878,0.5375009712703545,0.8965581478746483,0
155,5.113450867941623,0.5272443320907279,0.9169743751568511,0
156,5.195176125866777,0.5375009712703545,0.9578068297212603,0
157,5.149205668283878,0.5375009712703545,0.9067662615157506,0
158,4.985755152433569,0.5221160125009146,0.7893729546430794,0
159,4.858059436925512,0.511859373321288,0.7179161591553687,0
160,5.271793555171609,0.5528859300397944,0.9680149433623608,0
161,5.052156924497757,0.5272443320907279,0.8148932387458352,0
162,5.016402124155501,0.5272443320907279,0.8046851251047329,0
163,5.067480410358723,0.5221160125009146,0.8251013523869375,0
164,4.94489252347099,0.5221160125009146,0.7128121023348157,0
165,4.950000352091312,0.5169876929111012,0.7179161591553687,0
166,4.955108180711633,0.5169876929111012,0.7230202159759198,0
167,4.94489252347099,0.5169876929111012,0.7026039886937152,0
168,4.914245551749056,0.5221160125009146,0.7026039886937152,0
169,4.929569037610024,0.5169876929111012,0.7230202159759198,0
170,4.955108180711633,0.5272443320907279,0.7383323864375733,0
171,4.970431666572601,0.5221160125009146,0.7230202159759198,0
172,5.011294295535178,0.511859373321288,0.8404135228485892,0
173,5.031725610016466,0.5272443320907279,0.8199972955663863,0
174,5.052156924497757,0.5272443320907279,0.809789181925284,0
175,5.031725610016466,0.5221160125009146,0.835309466028038,0
176,5.077696067599366,0.5426292908601678,0.809789181925284,0
177,5.103235210700978,0.5477576104499811,0.8046851251047329,0
178,5.082803896219691,0.5477576104499811,0.809789181925284,0
179,5.072588238979046,0.5375009712703545,0.8199972955663863,0
180,5.011294295535178,0.5221160125009146,0.7995810682841835,0
181,4.939784694850669,0.5272443320907279,0.7128121023348157,0
182,5.1543134969042,0.5477576104499811,0.9169743751568511,0
